id,prefecture_id,name_kanji,name_kana
806,18,美浜町,ミハマチョウ
807,18,高浜町,タカハマチョウ
808,18,おおい町,オオイチョウ
809,18,若狭町,ワカサチョウ
810,19,甲府市,コウフシ
811,19,富士吉田市,フジヨシダシ
812,19,都留市,ツルシ
813,19,山梨市,ヤマナシシ
814,19,大月市,オオツキシ
815,19,韮崎市,ニラサキシ
816,19,南アルプス市,ミナミアルプスシ
817,19,北杜市,ホクトシ
818,19,甲斐市,カイシ
819,19,笛吹市,フエフキシ
820,19,上野原市,ウエノハラシ
821,19,甲州市,コウシュウシ
822,19,中央市,チュウオウシ
823,19,市川三郷町,イチカワミサトチョウ
824,19,早川町,ハヤカワチョウ
825,19,身延町,ミノブチョウ
826,19,南部町,ナンブチョウ
827,19,富士川町,フジカワチョウ
828,19,昭和町,ショウワチョウ
829,19,道志村,ドウシムラ
830,19,西桂町,ニシカツラチョウ
831,19,忍野村,オシノムラ
832,19,山中湖村,ヤマナカコムラ
833,19,鳴沢村,ナルサワムラ
834,19,富士河口湖町,フジカワグチコマチ
835,19,小菅村,コスゲムラ
836,19,丹波山村,タバヤマムラ
837,20,長野市,ナガノシ
838,20,松本市,マツモトシ
839,20,上田市,ウエダシ
840,20,岡谷市,オカヤシ
841,20,飯田市,イイダシ
842,20,諏訪市,スワシ
843,20,須坂市,スザカシ
844,20,小諸市,コモロシ
845,20,伊那市,イナシ
846,20,駒ヶ根市,コマガネシ
847,20,中野市,ナカノシ
848,20,大町市,オオマチシ
849,20,飯山市,イイヤマシ
850,20,茅野市,チノシ
851,20,塩尻市,シオジリシ
852,20,佐久市,サクシ
853,20,千曲市,チクマシ
854,20,東御市,トウミシ
855,20,安曇野市,アヅミノシ
856,20,小海町,コウミマチ
857,20,川上村,カワカミムラ
858,20,南牧村,ミナミマキムラ
859,20,南相木村,ミナミアイキムラ
860,20,北相木村,キタアイキムラ
861,20,佐久穂町,サクホマチ
862,20,軽井沢町,カルイザワマチ
863,20,御代田町,ミヨタマチ
864,20,立科町,タテシナマチ
865,20,青木村,アオキムラ
866,20,長和町,ナガワマチ
867,20,下諏訪町,シモスワマチ
868,20,富士見町,フジミマチ
869,20,原村,ハラムラ
870,20,辰野町,タツノマチ
871,20,箕輪町,ミノワマチ
872,20,飯島町,イイジママチ
873,20,南箕輪村,ミナミミノワムラ
874,20,中川村,ナカガワムラ
875,20,宮田村,ミヤダムラ
876,20,松川町,マツカワマチ
877,20,高森町,タカモリマチ
878,20,阿南町,アナンチョウ
879,20,阿智村,アチムラ
880,20,平谷村,ヒラヤムラ
881,20,根羽村,ネバムラ
882,20,下條村,シモジョウムラ
883,20,売木村,ウルギムラ
884,20,天龍村,テンリュウムラ
885,20,泰阜村,ヤスオカムラ
886,20,喬木村,タカギムラ
887,20,豊丘村,トヨオカムラ
888,20,大鹿村,オオシカムラ
889,20,上松町,アゲマツマチ
890,20,南木曽町,ナギソマチ
891,20,木祖村,キソムラ
892,20,王滝村,オウタキムラ
893,20,大桑村,オオクワムラ
894,20,木曽町,キソマチ
895,20,麻績村,オミムラ
896,20,生坂村,イクサカムラ
897,20,山形村,ヤマガタムラ
898,20,朝日村,アサヒムラ
899,20,筑北村,チクホクムラ
900,20,池田町,イケダマチ
901,20,松川村,マツカワムラ
902,20,白馬村,ハクバムラ
903,20,小谷村,オタリムラ
904,20,坂城町,サカキマチ
905,20,小布施町,オブセマチ
906,20,高山村,タカヤマムラ
907,20,山ノ内町,ヤマノウチマチ
908,20,木島平村,キジマダイラムラ
909,20,野沢温泉村,ノザワオンセンムラ
910,20,信濃町,シナノマチ
911,20,小川村,オガワムラ
912,20,飯綱町,イイヅナマチ
913,20,栄村,サカエムラ
914,21,岐阜市,ギフシ
915,21,大垣市,オオガキシ
916,21,高山市,タカヤマシ
917,21,多治見市,タジミシ
918,21,関市,セキシ
919,21,中津川市,ナカツガワシ
920,21,美濃市,ミノシ
921,21,瑞浪市,ミズナミシ
922,21,羽島市,ハシマシ
923,21,恵那市,エナシ
924,21,美濃加茂市,ミノカモシ
925,21,土岐市,トキシ
926,21,各務原市,カカミガハラシ
927,21,可児市,カニシ
928,21,山県市,ヤマガタシ
929,21,瑞穂市,ミズホシ
930,21,飛騨市,ヒダシ
931,21,本巣市,モトスシ
932,21,郡上市,グジョウシ
933,21,下呂市,ゲロシ
934,21,海津市,カイヅシ
935,21,岐南町,ギナンチョウ
936,21,笠松町,カサマツチョウ
937,21,養老町,ヨウロウチョウ
938,21,垂井町,タルイチョウ
939,21,関ケ原町,セキガハラチョウ
940,21,神戸町,ゴウドチョウ
941,21,輪之内町,ワノウチチョウ
942,21,安八町,アンパチチョウ
943,21,揖斐川町,イビガワチョウ
944,21,大野町,オオノチョウ
945,21,池田町,イケダチョウ
946,21,北方町,キタガタチョウ
947,21,坂祝町,サカホギチョウ
948,21,富加町,トミカチョウ
949,21,川辺町,カワベチョウ
950,21,七宗町,ヒチソウチョウ
951,21,八百津町,ヤオツチョウ
952,21,白川町,シラカワチョウ
953,21,東白川村,ヒガシシラカワムラ
954,21,御嵩町,ミタケチョウ
955,21,白川村,シラカワムラ
956,22,静岡市,シズオカシ
957,22,浜松市,ハママツシ
958,22,沼津市,ヌマヅシ
959,22,熱海市,アタミシ
960,22,三島市,ミシマシ
961,22,富士宮市,フジノミヤシ
962,22,伊東市,イトウシ
963,22,島田市,シマダシ
964,22,富士市,フジシ
965,22,磐田市,イワタシ
966,22,焼津市,ヤイヅシ
967,22,掛川市,カケガワシ
968,22,藤枝市,フジエダシ
969,22,御殿場市,ゴテンバシ
970,22,袋井市,フクロイシ
971,22,下田市,シモダシ
972,22,裾野市,スソノシ
973,22,湖西市,コサイシ
974,22,伊豆市,イズシ
975,22,御前崎市,オマエザキシ
976,22,菊川市,キクガワシ
977,22,伊豆の国市,イズノクニシ
978,22,牧之原市,マキノハラシ
979,22,東伊豆町,ヒガシイズチョウ
980,22,河津町,カワヅチョウ
981,22,南伊豆町,ミナミイズチョウ
982,22,松崎町,マツザキチョウ
983,22,西伊豆町,ニシイズチョウ
984,22,函南町,カンナミチョウ
985,22,清水町,シミズチョウ
986,22,長泉町,ナガイズミチョウ
987,22,小山町,オヤマチョウ
988,22,吉田町,ヨシダチョウ
989,22,川根本町,カワネホンチョウ
990,22,森町,モリマチ
991,23,名古屋市,ナゴヤシ
992,23,豊橋市,トヨハシシ
993,23,岡崎市,オカザキシ
994,23,一宮市,イチノミヤシ
995,23,瀬戸市,セトシ
996,23,半田市,ハンダシ
997,23,春日井市,カスガイシ
998,23,豊川市,トヨカワシ
999,23,津島市,ツシマシ
1000,23,碧南市,ヘキナンシ
1001,23,刈谷市,カリヤシ
1002,23,豊田市,トヨタシ
1003,23,安城市,アンジョウシ
1004,23,西尾市,ニシオシ
1005,23,蒲郡市,ガマゴオリシ
1006,23,犬山市,イヌヤマシ
1007,23,常滑市,トコナメシ
1008,23,江南市,コウナンシ
1009,23,小牧市,コマキシ
1010,23,稲沢市,イナザワシ
1011,23,新城市,シンシロシ
1012,23,東海市,トウカイシ
1013,23,大府市,オオブシ
1014,23,知多市,チタシ
1015,23,知立市,チリュウシ
1016,23,尾張旭市,オワリアサヒシ
1017,23,高浜市,タカハマシ
1018,23,岩倉市,イワクラシ
1019,23,豊明市,トヨアケシ
1020,23,日進市,ニッシンシ
1021,23,田原市,タハラシ
1022,23,愛西市,アイサイシ
1023,23,清須市,キヨスシ
1024,23,北名古屋市,キタナゴヤシ
1025,23,弥富市,ヤトミシ
1026,23,みよし市,ミヨシシ
1027,23,あま市,アマシ
1028,23,長久手市,ナガクテシ
1029,23,東郷町,トウゴウチョウ
1030,23,豊山町,トヨヤマチョウ
1031,23,大口町,オオグチチョウ
1032,23,扶桑町,フソウチョウ
1033,23,大治町,オオハルチョウ
1034,23,蟹江町,カニエチョウ
1035,23,飛島村,トビシマムラ
1036,23,阿久比町,アグイチョウ
1037,23,東浦町,ヒガシウラチョウ
1038,23,南知多町,ミナミチタチョウ
1039,23,美浜町,ミハマチョウ
1040,23,武豊町,タケトヨチョウ
1041,23,幸田町,コウタチョウ
1042,23,設楽町,シタラチョウ
1043,23,東栄町,トウエイチョウ
1044,23,豊根村,トヨネムラ
1045,24,津市,ツシ
1046,24,四日市市,ヨッカイチシ
1047,24,伊勢市,イセシ
1048,24,松阪市,マツサカシ
1049,24,桑名市,クワナシ
1050,24,鈴鹿市,スズカシ
1051,24,名張市,ナバリシ
1052,24,尾鷲市,オワセシ
1053,24,亀山市,カメヤマシ
1054,24,鳥羽市,トバシ
1055,24,熊野市,クマノシ
1056,24,いなべ市,イナベシ
1057,24,志摩市,シマシ
1058,24,伊賀市,イガシ
1059,24,木曽岬町,キソサキチョウ
1060,24,東員町,トウインチョウ
1061,24,菰野町,コモノチョウ
1062,24,朝日町,アサヒチョウ
1063,24,川越町,カワゴエチョウ
1064,24,多気町,タキチョウ
1065,24,明和町,メイワチョウ
1066,24,大台町,オオダイチョウ
1067,24,玉城町,タマキチョウ
1068,24,度会町,ワタライチョウ
1069,24,大紀町,タイキチョウ
1070,24,南伊勢町,ミナミイセチョウ
1071,24,紀北町,キホクチョウ
1072,24,御浜町,ミハマチョウ
1073,24,紀宝町,キホウチョウ
1074,25,大津市,オオツシ
1075,25,彦根市,ヒコネシ
1076,25,長浜市,ナガハマシ
1077,25,近江八幡市,オウミハチマンシ
1078,25,草津市,クサツシ
1079,25,守山市,モリヤマシ
1080,25,栗東市,リットウシ
1081,25,甲賀市,コウカシ
1082,25,野洲市,ヤスシ
1083,25,湖南市,コナンシ
1084,25,高島市,タカシマシ
1085,25,東近江市,ヒガシオウミシ
1086,25,米原市,マイバラシ
1087,25,日野町,ヒノチョウ
1088,25,竜王町,リユウオウチョウ
1089,25,愛荘町,アイショウチョウ
1090,25,豊郷町,トヨサトチョウ
1091,25,甲良町,コウラチョウ
1092,25,多賀町,タガチョウ
1093,26,京都市,キョウトシ
1094,26,福知山市,フクチヤマシ
1095,26,舞鶴市,マイヅルシ
1096,26,綾部市,アヤベシ
1097,26,宇治市,ウジシ
1098,26,宮津市,ミヤヅシ
1099,26,亀岡市,カメオカシ
1100,26,城陽市,ジョウヨウシ
1101,26,向日市,ムコウシ
1102,26,長岡京市,ナガオカキョウシ
1103,26,八幡市,ヤワタシ
1104,26,京田辺市,キョウタナベシ
1105,26,京丹後市,キョウタンゴシ
1106,26,南丹市,ナンタンシ
1107,26,木津川市,キヅガワシ
1108,26,大山崎町,オオヤマザキチョウ
1109,26,久御山町,クミヤマチョウ
1110,26,井手町,イデチョウ
1111,26,宇治田原町,ウジタワラチョウ
1112,26,笠置町,カサギチョウ
1113,26,和束町,ワヅカチョウ
1114,26,精華町,セイカチョウ
1115,26,南山城村,ミナミヤマシロムラ
1116,26,京丹波町,キョウタンバチョウ
1117,26,伊根町,イネチョウ
1118,26,与謝野町,ヨサノチョウ
1119,27,大阪市,オオサカシ
1120,27,堺市,サカイシ
1121,27,岸和田市,キシワダシ
1122,27,豊中市,トヨナカシ
1123,27,池田市,イケダシ
1124,27,吹田市,スイタシ
1125,27,泉大津市,イズミオオツシ
1126,27,高槻市,タカツキシ
1127,27,貝塚市,カイヅカシ
1128,27,守口市,モリグチシ
1129,27,枚方市,ヒラカタシ
1130,27,茨木市,イバラキシ
1131,27,八尾市,ヤオシ
1132,27,泉佐野市,イズミサノシ
1133,27,富田林市,トンダバヤシシ
1134,27,寝屋川市,ネヤガワシ
1135,27,河内長野市,カワチナガノシ
1136,27,松原市,マツバラシ
1137,27,大東市,ダイトウシ
1138,27,和泉市,イズミシ
1139,27,箕面市,ミノオシ
1140,27,柏原市,カシワラシ
1141,27,羽曳野市,ハビキノシ
1142,27,門真市,カドマシ
1143,27,摂津市,セッツシ
1144,27,高石市,タカイシシ
1145,27,藤井寺市,フジイデラシ
1146,27,東大阪市,ヒガシオオサカシ
1147,27,泉南市,センナンシ
1148,27,四條畷市,シジヨウナワテシ
1149,27,交野市,カタノシ
1150,27,大阪狭山市,オオサカサヤマシ
1151,27,阪南市,ハンナンシ
1152,27,島本町,シマモトチョウ
1153,27,豊能町,トヨノチョウ
1154,27,能勢町,ノセチョウ
1155,27,忠岡町,タダオカチョウ
1156,27,熊取町,クマトリチョウ
1157,27,田尻町,タジリチョウ
1158,27,岬町,ミサキチョウ
1159,27,太子町,タイシチョウ
1160,27,河南町,カナンチョウ
1161,27,千早赤阪村,チハヤアカサカムラ
1162,28,神戸市,コウベシ
1163,28,姫路市,ヒメジシ
1164,28,尼崎市,アマガサキシ
1165,28,明石市,アカシシ
1166,28,西宮市,ニシノミヤシ
1167,28,洲本市,スモトシ
1168,28,芦屋市,アシヤシ
1169,28,伊丹市,イタミシ
1170,28,相生市,アイオイシ
1171,28,豊岡市,トヨオカシ
1172,28,加古川市,カコガワシ
1173,28,赤穂市,アコウシ
1174,28,西脇市,ニシワキシ
1175,28,宝塚市,タカラヅカシ
1176,28,三木市,ミキシ
1177,28,高砂市,タカサゴシ
1178,28,川西市,カワニシシ
1179,28,小野市,オノシ
1180,28,三田市,サンダシ
1181,28,加西市,カサイシ
1182,28,丹波篠山市,タンバササヤマシ
1183,28,養父市,ヤブシ
1184,28,丹波市,タンバシ
1185,28,南あわじ市,ミナミアワジシ
1186,28,朝来市,アサゴシ
1187,28,淡路市,アワジシ
1188,28,宍粟市,シソウシ
1189,28,加東市,カトウシ
1190,28,たつの市,タツノシ
1191,28,猪名川町,イナガワチョウ
1192,28,多可町,タカチョウ
1193,28,稲美町,イナミチョウ
1194,28,播磨町,ハリマチョウ
1195,28,市川町,イチカワチョウ
1196,28,福崎町,フクサキチョウ
1197,28,神河町,カミカワチョウ
1198,28,太子町,タイシチョウ
1199,28,上郡町,カミゴオリチョウ
1200,28,佐用町,サヨウチョウ
1201,28,香美町,カミチョウ
1202,28,新温泉町,シンオンセンチョウ
1203,29,奈良市,ナラシ
1204,29,大和高田市,ヤマトタカダシ
1205,29,大和郡山市,ヤマトコオリヤマシ
1206,29,天理市,テンリシ
1207,29,橿原市,カシハラシ
1208,29,桜井市,サクライシ
1209,29,五條市,ゴジョウシ
1210,29,御所市,ゴセシ
1211,29,生駒市,イコマシ
1212,29,香芝市,カシバシ
1213,29,葛城市,カツラギシ
1214,29,宇陀市,ウダシ
1215,29,山添村,ヤマゾエムラ
1216,29,平群町,ヘグリチョウ
1217,29,三郷町,サンゴウチョウ
1218,29,斑鳩町,イカルガチョウ
1219,29,安堵町,アンドチョウ
1220,29,川西町,カワニシチョウ
1221,29,三宅町,ミヤケチョウ
1222,29,田原本町,タワラモトチョウ
1223,29,曽爾村,ソニムラ
1224,29,御杖村,ミツエムラ
1225,29,高取町,タカトリチョウ
1226,29,明日香村,アスカムラ
1227,29,上牧町,カンマキチョウ
1228,29,王寺町,オウジチョウ
1229,29,広陵町,コウリヨウチョウ
1230,29,河合町,カワイチョウ
1231,29,吉野町,ヨシノチョウ
1232,29,大淀町,オオヨドチョウ
1233,29,下市町,シモイチチョウ
1234,29,黒滝村,クロタキムラ
1235,29,天川村,テンカワムラ
1236,29,野迫川村,ノセガワムラ
1237,29,十津川村,トツカワムラ
1238,29,下北山村,シモキタヤマムラ
1239,29,上北山村,カミキタヤマムラ
1240,29,川上村,カワカミムラ
1241,29,東吉野村,ヒガシヨシノムラ
1242,30,和歌山市,ワカヤマシ
1243,30,海南市,カイナンシ
1244,30,橋本市,ハシモトシ
1245,30,有田市,アリダシ
1246,30,御坊市,ゴボウシ
1247,30,田辺市,タナベシ
1248,30,新宮市,シングウシ
1249,30,紀の川市,キノカワシ
1250,30,岩出市,イワデシ
1251,30,紀美野町,キミノチョウ
1252,30,かつらぎ町,カツラギチョウ
1253,30,九度山町,クドヤマチョウ
1254,30,高野町,コウヤチョウ
1255,30,湯浅町,ユアサチョウ
1256,30,広川町,ヒロガワチョウ
1257,30,有田川町,アリダガワチョウ
1258,30,美浜町,ミハマチョウ
1259,30,日高町,ヒダカチョウ
1260,30,由良町,ユラチョウ
1261,30,印南町,イナミチョウ
1262,30,みなべ町,ミナベチョウ
1263,30,日高川町,ヒダカガワチョウ
1264,30,白浜町,シラハマチョウ
1265,30,上富田町,カミトンダチョウ
1266,30,すさみ町,スサミチョウ
1267,30,那智勝浦町,ナチカツウラチョウ
1268,30,太地町,タイジチョウ
1269,30,古座川町,コザガワチョウ
1270,30,北山村,キタヤマムラ
1271,30,串本町,クシモトチョウ
1272,31,鳥取市,トットリシ
1273,31,米子市,ヨナゴシ
1274,31,倉吉市,クラヨシシ
1275,31,境港市,サカイミナトシ
1276,31,岩美町,イワミチョウ
1277,31,若桜町,ワカサチョウ
1278,31,智頭町,チヅチョウ
1279,31,八頭町,ヤズチョウ
1280,31,三朝町,ミササチョウ
1281,31,湯梨浜町,ユリハマチョウ
1282,31,琴浦町,コトウラチョウ
1283,31,北栄町,ホクエイチョウ
1284,31,日吉津村,ヒエヅソン
1285,31,大山町,ダイセンチョウ
1286,31,南部町,ナンブチョウ
1287,31,伯耆町,ホウキチョウ
1288,31,日南町,ニチナンチョウ
1289,31,日野町,ヒノチョウ
1290,31,江府町,コウフチョウ
1291,32,松江市,マツエシ
1292,32,浜田市,ハマダシ
1293,32,出雲市,イズモシ
1294,32,益田市,マスダシ
1295,32,大田市,オオダシ
1296,32,安来市,ヤスギシ
1297,32,江津市,ゴウツシ
1298,32,雲南市,ウンナンシ
1299,32,奥出雲町,オクイズモチョウ
1300,32,飯南町,イイナンチョウ
1301,32,川本町,カワモトマチ
1302,32,美郷町,ミサトチョウ
1303,32,邑南町,オオナンチョウ
1304,32,津和野町,ツワノチョウ
1305,32,吉賀町,ヨシカチョウ
1306,32,海士町,アマチョウ
1307,32,西ノ島町,ニシノシマチョウ
1308,32,知夫村,チブムラ
1309,32,隠岐の島町,オキノシマチョウ
1310,33,岡山市,オカヤマシ
1311,33,倉敷市,クラシキシ
1312,33,津山市,ツヤマシ
1313,33,玉野市,タマノシ
1314,33,笠岡市,カサオカシ
1315,33,井原市,イバラシ
1316,33,総社市,ソウジヤシ
1317,33,高梁市,タカハシシ
1318,33,新見市,ニイミシ
1319,33,備前市,ビゼンシ
1320,33,瀬戸内市,セトウチシ
1321,33,赤磐市,アカイワシ
1322,33,真庭市,マニワシ
1323,33,美作市,ミマサカシ
1324,33,浅口市,アサクチシ
1325,33,和気町,ワケチョウ
1326,33,早島町,ハヤシマチョウ
1327,33,里庄町,サトショウチョウ
1328,33,矢掛町,ヤカゲチョウ
1329,33,新庄村,シンジヨウソン
1330,33,鏡野町,カガミノチョウ
1331,33,勝央町,ショウオウチョウ
1332,33,奈義町,ナギチョウ
1333,33,西粟倉村,ニシアワクラソン
1334,33,久米南町,クメナンチョウ
1335,33,美咲町,ミサキチョウ
1336,33,吉備中央町,キビチュウオウチョウ
1337,34,広島市,ヒロシマシ
1338,34,呉市,クレシ
1339,34,竹原市,タケハラシ
1340,34,三原市,ミハラシ
1341,34,尾道市,オノミチシ
1342,34,福山市,フクヤマシ
1343,34,府中市,フチュウシ
1344,34,三次市,ミヨシシ
1345,34,庄原市,ショウバラシ
1346,34,大竹市,オオタケシ
1347,34,東広島市,ヒガシヒロシマシ
1348,34,廿日市市,ハツカイチシ
1349,34,安芸高田市,アキタカタシ
1350,34,江田島市,エタジマシ
1351,34,府中町,フチュウチョウ
1352,34,海田町,カイタチョウ
1353,34,熊野町,クマノチョウ
1354,34,坂町,サカチョウ
1355,34,安芸太田町,アキオオタチョウ
1356,34,北広島町,キタヒロシマチョウ
1357,34,大崎上島町,オオサキカミジマチョウ
1358,34,世羅町,セラチョウ
1359,34,神石高原町,ジンセキコウゲンチョウ
1360,35,下関市,シモノセキシ
1361,35,宇部市,ウベシ
1362,35,山口市,ヤマグチシ
1363,35,萩市,ハギシ
1364,35,防府市,ホウフシ
1365,35,下松市,クダマツシ
1366,35,岩国市,イワクニシ
1367,35,光市,ヒカリシ
1368,35,長門市,ナガトシ
1369,35,柳井市,ヤナイシ
1370,35,美祢市,ミネシ
1371,35,周南市,シュウナンシ
1372,35,山陽小野田市,サンヨウオノダシ
1373,35,周防大島町,スオウオオシマチョウ
1374,35,和木町,ワキチョウ
1375,35,上関町,カミノセキチョウ
1376,35,田布施町,タブセチョウ
1377,35,平生町,ヒラオチョウ
1378,35,阿武町,アブチョウ
1379,36,徳島市,トクシマシ
1380,36,鳴門市,ナルトシ
1381,36,小松島市,コマツシマシ
1382,36,阿南市,アナンシ
1383,36,吉野川市,ヨシノガワシ
1384,36,阿波市,アワシ
1385,36,美馬市,ミマシ
1386,36,三好市,ミヨシシ
1387,36,勝浦町,カツウラチョウ
1388,36,上勝町,カミカツチョウ
1389,36,佐那河内村,サナゴウチソン
1390,36,石井町,イシイチョウ
1391,36,神山町,カミヤマチョウ
1392,36,那賀町,ナカチョウ
1393,36,牟岐町,ムギチョウ
1394,36,美波町,ミナミチョウ
1395,36,海陽町,カイヨウチョウ
1396,36,松茂町,マツシゲチョウ
1397,36,北島町,キタジマチョウ
1398,36,藍住町,アイズミチョウ
1399,36,板野町,イタノチョウ
1400,36,上板町,カミイタチョウ
1401,36,つるぎ町,ツルギチョウ
1402,36,東みよし町,ヒガシミヨシチョウ
1403,37,高松市,タカマツシ
1404,37,丸亀市,マルガメシ
1405,37,坂出市,サカイデシ
1406,37,善通寺市,ゼンツウジシ
1407,37,観音寺市,カンオンジシ
1408,37,さぬき市,サヌキシ
1409,37,東かがわ市,ヒガシカガワシ
1410,37,三豊市,ミトヨシ
1411,37,土庄町,トノショウチョウ
1412,37,小豆島町,ショウドシマチョウ
1413,37,三木町,ミキチョウ
1414,37,直島町,ナオシマチョウ
1415,37,宇多津町,ウタヅチョウ
1416,37,綾川町,アヤガワチョウ
1417,37,琴平町,コトヒラチョウ
1418,37,多度津町,タドツチョウ
1419,37,まんのう町,マンノウチョウ
1420,38,松山市,マツヤマシ
1421,38,今治市,イマバリシ
1422,38,宇和島市,ウワジマシ
1423,38,八幡浜市,ヤワタハマシ
1424,38,新居浜市,ニイハマシ
1425,38,西条市,サイジョウシ
1426,38,大洲市,オオズシ
1427,38,伊予市,イヨシ
1428,38,四国中央市,シコクチュウオウシ
1429,38,西予市,セイヨシ
1430,38,東温市,トウオンシ
1431,38,上島町,カミジマチョウ
1432,38,久万高原町,クマコウゲンチョウ
1433,38,松前町,マサキチョウ
1434,38,砥部町,トベチョウ
1435,38,内子町,ウチコチョウ
1436,38,伊方町,イカタチョウ
1437,38,松野町,マツノチョウ
1438,38,鬼北町,キホクチョウ
1439,38,愛南町,アイナンチョウ
1440,39,高知市,コウチシ
1441,39,室戸市,ムロトシ
1442,39,安芸市,アキシ
1443,39,南国市,ナンコクシ
1444,39,土佐市,トサシ
1445,39,須崎市,スサキシ
1446,39,宿毛市,スクモシ
1447,39,土佐清水市,トサシミズシ
1448,39,四万十市,シマントシ
1449,39,香南市,コウナンシ
1450,39,香美市,カミシ
1451,39,東洋町,トウヨウチョウ
1452,39,奈半利町,ナハリチョウ
1453,39,田野町,タノチョウ
1454,39,安田町,ヤスダチョウ
1455,39,北川村,キタガワムラ
1456,39,馬路村,ウマジムラ
1457,39,芸西村,ゲイセイムラ
1458,39,本山町,モトヤマチョウ
1459,39,大豊町,オオトヨチョウ
1460,39,土佐町,トサチョウ
1461,39,大川村,オオカワムラ
1462,39,いの町,イノチョウ
1463,39,仁淀川町,ニヨドガワチョウ
1464,39,中土佐町,ナカトサチョウ
1465,39,佐川町,サカワチョウ
1466,39,越知町,オチチョウ
1467,39,梼原町,ユスハラチョウ
1468,39,日高村,ヒダカムラ
1469,39,津野町,ツノチョウ
1470,39,四万十町,シマントチョウ
1471,39,大月町,オオツキチョウ
1472,39,三原村,ミハラムラ
1473,39,黒潮町,クロシオチョウ
1474,40,北九州市,キタキュウシュウシ
1475,40,福岡市,フクオカシ
1476,40,大牟田市,オオムタシ
1477,40,久留米市,クルメシ
1478,40,直方市,ノオガタシ
1479,40,飯塚市,イイヅカシ
1480,40,田川市,タガワシ
1481,40,柳川市,ヤナガワシ
1482,40,八女市,ヤメシ
1483,40,筑後市,チクゴシ
1484,40,大川市,オオカワシ
1485,40,行橋市,ユクハシシ
1486,40,豊前市,ブゼンシ
1487,40,中間市,ナカマシ
1488,40,小郡市,オゴオリシ
1489,40,筑紫野市,チクシノシ
1490,40,春日市,カスガシ
1491,40,大野城市,オオノジョウシ
1492,40,宗像市,ムナカタシ
1493,40,太宰府市,ダザイフシ
1494,40,古賀市,コガシ
1495,40,福津市,フクツシ
1496,40,うきは市,ウキハシ
1497,40,宮若市,ミヤワカシ
1498,40,嘉麻市,カマシ
1499,40,朝倉市,アサクラシ
1500,40,みやま市,ミヤマシ
1501,40,糸島市,イトシマシ
1502,40,那珂川市,ナカガワシ
1503,40,宇美町,ウミマチ
1504,40,篠栗町,ササグリマチ
1505,40,志免町,シメマチ
1506,40,須恵町,スエマチ
1507,40,新宮町,シングウマチ
1508,40,久山町,ヒサヤママチ
1509,40,粕屋町,カスヤマチ
1510,40,芦屋町,アシヤマチ
1511,40,水巻町,ミズマキマチ
1512,40,岡垣町,オカガキマチ
1513,40,遠賀町,オンガチョウ
1514,40,小竹町,コタケマチ
1515,40,鞍手町,クラテマチ
1516,40,桂川町,ケイセンマチ
1517,40,筑前町,チクゼンマチ
1518,40,東峰村,トウホウムラ
1519,40,大刀洗町,タチアライマチ
1520,40,大木町,オオキマチ
1521,40,広川町,ヒロカワマチ
1522,40,香春町,カワラマチ
1523,40,添田町,ソエダマチ
1524,40,糸田町,イトダマチ
1525,40,川崎町,カワサキマチ
1526,40,大任町,オオトウマチ
1527,40,赤村,アカムラ
1528,40,福智町,フクチマチ
1529,40,苅田町,カンダマチ
1530,40,みやこ町,ミヤコマチ
1531,40,吉富町,ヨシトミマチ
1532,40,上毛町,コウゲマチ
1533,40,築上町,チクジョウマチ
1534,41,佐賀市,サガシ
1535,41,唐津市,カラツシ
1536,41,鳥栖市,トスシ
1537,41,多久市,タクシ
1538,41,伊万里市,イマリシ
1539,41,武雄市,タケオシ
1540,41,鹿島市,カシマシ
1541,41,小城市,オギシ
1542,41,嬉野市,ウレシノシ
1543,41,神埼市,カンザキシ
1544,41,吉野ヶ里町,ヨシノガリチョウ
1545,41,基山町,キヤマチョウ
1546,41,上峰町,カミミネチョウ
1547,41,みやき町,ミヤキチョウ
1548,41,玄海町,ゲンカイチョウ
1549,41,有田町,アリタチョウ
1550,41,大町町,オオマチチョウ
1551,41,江北町,コウホクマチ
1552,41,白石町,シロイシチョウ
1553,41,太良町,タラチョウ
1554,42,長崎市,ナガサキシ
1555,42,佐世保市,サセボシ
1556,42,島原市,シマバラシ
1557,42,諫早市,イサハヤシ
1558,42,大村市,オオムラシ
1559,42,平戸市,ヒラドシ
1560,42,松浦市,マツウラシ
1561,42,対馬市,ツシマシ
1562,42,壱岐市,イキシ
1563,42,五島市,ゴトウシ
1564,42,西海市,サイカイシ
1565,42,雲仙市,ウンゼンシ
1566,42,南島原市,ミナミシマバラシ
1567,42,長与町,ナガヨチョウ
1568,42,時津町,トギツチョウ
1569,42,東彼杵町,ヒガシソノギチョウ
1570,42,川棚町,カワタナチョウ
1571,42,波佐見町,ハサミチョウ
1572,42,小値賀町,オヂカチョウ
1573,42,佐々町,サザチョウ
1574,42,新上五島町,シンカミゴトウチョウ
1575,43,熊本市,クマモトシ
1576,43,八代市,ヤツシロシ
1577,43,人吉市,ヒトヨシシ
1578,43,荒尾市,アラオシ
1579,43,水俣市,ミナマタシ
1580,43,玉名市,タマナシ
1581,43,山鹿市,ヤマガシ
1582,43,菊池市,キクチシ
1583,43,宇土市,ウトシ
1584,43,上天草市,カミアマクサシ
1585,43,宇城市,ウキシ
1586,43,阿蘇市,アソシ
